fulldate,DateID,week day,Month ID,Month Discription,Year ID,Quarter ID,month_ind,year_ind
2019-12-02,20191202,0,12,December,2019,4,1,0
2019-12-03,20191203,1,12,December,2019,4,1,0
2019-12-04,20191204,2,12,December,2019,4,1,0
2019-12-05,20191205,3,12,December,2019,4,1,0
2019-12-06,20191206,4,12,December,2019,4,1,0
2019-12-07,20191207,5,12,December,2019,4,1,0
2019-12-08,20191208,6,12,December,2019,4,1,0
2019-12-09,20191209,0,12,December,2019,4,1,0
2019-12-10,20191210,1,12,December,2019,4,1,0
2019-12-11,20191211,2,12,December,2019,4,1,0
2019-12-12,20191212,3,12,December,2019,4,1,0
2019-12-13,20191213,4,12,December,2019,4,1,0
2019-12-14,20191214,5,12,December,2019,4,1,0
2019-12-15,20191215,6,12,December,2019,4,1,0
2019-12-16,20191216,0,12,December,2019,4,1,0
2019-12-17,20191217,1,12,December,2019,4,1,0
2019-12-18,20191218,2,12,December,2019,4,1,0
2019-12-19,20191219,3,12,December,2019,4,1,0
2019-12-20,20191220,4,12,December,2019,4,1,0
2019-12-21,20191221,5,12,December,2019,4,1,0
2019-12-22,20191222,6,12,December,2019,4,1,0
2019-12-23,20191223,0,12,December,2019,4,1,0
2019-12-24,20191224,1,12,December,2019,4,1,0
2019-12-25,20191225,2,12,December,2019,4,1,0
2019-12-26,20191226,3,12,December,2019,4,1,0
2019-12-27,20191227,4,12,December,2019,4,1,0
2019-12-28,20191228,5,12,December,2019,4,1,0
2019-12-29,20191229,6,12,December,2019,4,1,0
2019-12-30,20191230,0,12,December,2019,4,1,0
2019-12-31,20191231,1,12,December,2019,4,1,0
